age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
46,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
50,0,0.0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
46,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
44,11,-1.0,15.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
35,4,-1.0,29.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
30,14,-1.0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
42,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
46,5,-1.0,202.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
42,0,0.0,34.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,7,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
32,8,-1.0,4.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31,5,-1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
33,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
25,4,-1.0,183.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
21,1,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
35,1,-1.0,49.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
56,1,-22.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
38,0,-1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
40,4,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
28,4,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
51,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
35,2,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
61,5,-13.0,12.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
25,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
25,4,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
26,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
42,1,-1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25,1,-10.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
26,13,-1.0,-1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
31,9,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
35,1,-1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
34,0,-1.0,116.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
30,3,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50,7,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
21,0,-1.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
31,16,0.0,482.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
31,2,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
25,1,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
31,13,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
60,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
30,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
32,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
46,0,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
21,0,-1.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
35,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
34,2,-1.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
41,2,-1.0,161.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
23,1,-1.0,15.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
23,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,2,0.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
21,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
46,2,-1.0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
56,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
40,8,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
30,5,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
24,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
33,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
48,2,-1.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
33,11,-1.0,44.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25,0,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30,7,-1.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
37,0,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
43,7,-21.0,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
32,0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,3,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
39,4,-30.0,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
49,4,-11.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
24,0,-1.0,18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
26,1,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
42,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22,1,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
36,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
29,7,-1.0,27.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
39,0,0.0,18.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
27,13,0.0,14.0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
38,2,-1.0,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
20,0,-1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
25,4,-1.0,86.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
53,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,0,-1.0,6.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
21,0,-1.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
50,1,-1.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
41,4,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22,5,-2.0,4.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
22,0,-1.0,2.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
25,2,-1.0,26.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
42,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51,2,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
24,0,0.0,-1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
37,4,0.0,92.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
37,0,-3.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
27,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
21,0,-1.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
35,1,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,0,-1.0,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
49,2,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
38,9,-5.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
61,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
30,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
22,3,-1.0,128.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
25,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,3,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
52,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
26,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,0,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
45,9,-1.0,54.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
20,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,4,-1.0,80.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
43,1,-1.0,69.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
26,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
46,4,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
46,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29,12,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
41,0,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25,5,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23,2,-1.0,18.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
30,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
34,1,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
70,11,-13.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
52,2,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
51,4,-26.0,7.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
45,15,-1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
55,21,0.0,85.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
49,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
47,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
27,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,5,-3.0,0.0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1
21,1,0.0,59.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
37,26,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,1,-1.0,49.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,0,-2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
25,4,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
27,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
30,3,-1.0,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
70,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
37,11,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
46,5,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
40,4,-1.0,2.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
43,18,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
38,15,0.0,55.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
37,8,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
38,3,-21.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
27,0,-4.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
20,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
44,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
31,6,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
29,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
25,2,-25.0,11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
40,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
33,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
26,5,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,1,0.0,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
61,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
30,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
62,0,-1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,4,8.0,54.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
48,9,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
40,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
22,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
30,4,-1.0,15.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
63,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
33,4,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
43,0,-5.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
26,3,0.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
51,1,-17.0,7.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
39,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
30,0,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
32,14,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,0,-2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
59,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
38,37,-1.0,30.0,0,0,5,0,1,1,0,0,0,0,0,1,0,0,0,1,1
23,2,0.0,237.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
42,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
38,2,0.0,192.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
34,2,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
36,7,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
36,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
31,1,-14.0,13.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
28,3,-1.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
28,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
43,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
40,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31,15,-1.0,2.0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1
54,6,-1.0,13.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
24,17,-1.0,130.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
41,0,-3.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
21,1,-1.0,242.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,1,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
22,0,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
52,9,-1.0,33.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
40,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
45,1,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
46,10,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
21,1,-1.0,12.0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
35,6,-10.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52,1,1.0,70.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
48,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
29,9,-1.0,214.0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
48,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
31,10,-8.0,8.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,3,-1.0,127.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
32,0,0.0,22.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
47,0,-1.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
21,3,-1.0,0.0,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
35,13,-1.0,0.0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
46,3,-22.0,20.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
34,5,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
52,2,-5.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
21,0,-1.0,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
53,1,-2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
19,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
22,0,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
45,1,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
25,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
30,0,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,2,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
36,3,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
27,7,-1.0,10.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
42,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
35,0,0.0,40.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
33,2,-29.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24,6,-1.0,218.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
25,21,-14.0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
42,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
21,0,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
27,25,18.0,40.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
26,0,0.0,5.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
36,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
44,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
28,1,-25.0,24.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,12,-2.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
34,3,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
45,15,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
28,9,-1.0,16.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25,1,-1.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
21,1,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
48,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
37,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
24,3,-3.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
37,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
39,1,-3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24,1,-1.0,21.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
49,2,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
23,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
43,5,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28,6,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
53,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27,2,-14.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
39,0,-1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
47,22,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
28,4,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
36,2,-4.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24,1,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
35,0,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
23,3,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
26,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31,7,-1.0,54.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,14,0.0,5.0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1
25,2,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
24,6,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
34,1,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
26,2,-29.0,28.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
60,0,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
20,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
23,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
26,5,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
40,4,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
28,1,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
49,1,-1.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
19,1,0.0,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
53,1,-12.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
24,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
31,0,-5.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
33,2,-1.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26,8,-1.0,41.0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1
32,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
25,0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
21,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
38,3,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23,0,-4.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
20,0,-1.0,8.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
39,4,-2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
